Time End;Sexo;País;En caso de ser Español, ¿cuál  es su provincia de procedencia?;Con quién viaja (sólo una opción);Duración de la estancia en Madrid;Con quién viaja (sólo una opción) - Observaciones;Número de informadores turísticos que están atendiendo;¿Ha buscado información sobre la ciudad de Madrid antes de venir? ¿A través de qué medio? - Observaciones;Oferta de idiomas;Satisfacción con la información facilitada sobre Visitas Guiadas;Observaciones;¿Cómo ha localizado los SAIT?;¿Cuál es el motivo de su visita a la Ciudad de Madrid? - Observaciones;Trato y amabilidad;Conocimiento del idioma utilizado por parte del personal;Satisfacción con la información facilitada;Utilidad de la información facilitada;Tiempo de espera para ser atendido;Orden y limpieza;Localización de las instalaciones;¿Cuál es su nivel global de satisfacción con el Servicio de Atención e Información Turística?;Horario de atención al público;¿Volvería a utilizar este servicio?;Mobiliario (sólo Centros de Turismo);Iluminación (sólo Centros de Turismo);Contenido de los folletos;¿ En qué medio de transporte ha llegado a Madrid? - Observaciones;Plano de la ciudad;¿Ha buscado información sobre la ciudad de Madrid antes de venir? ¿A través de qué medio?;Ruido ambiental;Disponibilidad de folletos en el idioma del usuario;Edad;¿Cómo ha localizado los SAIT? - Observaciones;¿Cuál es el motivo de su visita a la Ciudad de Madrid?;Claridad del lenguaje utilizado;Adecuación de los folletos a la información solicitada;Distribución del espacio (sólo Centros de Turismo;Satisfacción con el Horario de atención al público;¿Qué instalaciones del Servicio de Atención e Información Turística ha visitado? (Seleccione todas las opciones que correspondan);¿ En qué medio de transporte ha llegado a Madrid?;Aspecto del personal de atención (vestimenta, aseo, identificación);Señalización informativa
17/06/2023;Mujer;España;Madrid;En pareja;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;+65;;Residente;10;10;10;10;PIT de CentroCentro;Residente;10;10
17/06/2023;Mujer;España;Vizcaya;En pareja;3 noches;;10;Redes sociales;10;10;Todo ok;Los ha encontrado en su recorrido;;10;10;10;10;10;8;10;10;10;Sí;NS/NC;NS/NC;10;;10;Internet/web (Indicar páginas);6;10;45-64;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT Cuesta de Moyano;Coche particular;10;NS/NC
17/06/2023;Mujer;España;Madrid;En pareja;Residente;;10;;10;1;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;+65;;Residente;10;10;10;10;PIT de CentroCentro;Residente;10;10
17/06/2023;Hombre;España;Granada;En pareja;3 noches;;10;esmadrid, youtube;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;9;10;10;Sí;9;9;10;;10;Guías turísticas publicadas sobre la ciudad;7;10;45-64;;Ocio, recreo y vacaciones;10;10;9;10;PIT Cuesta de Moyano;Coche particular;10;9
17/06/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Teléfono;10;10;45-64;;Residente;10;10;10;10;Centro de Turismo de la Plaza Mayor;Residente;10;10
17/06/2023;Mujer;España;Ciudad Real;Sólo;1 noche;;9;ES MADRID;9;9;;Los había visto anteriormente;;9;9;9;9;9;9;9;9;9;Sí;9;9;9;;9;Internet/web (Indicar páginas);9;9;25-44;;Ocio, recreo y vacaciones;9;9;9;9;Centro de Turismo de la Plaza Mayor;Tren;9;9
17/06/2023;Hombre;España;Huesca;En familia;2 noches;;9;RRSS;9;9;;Los ha encontrado en su recorrido;;10;9;8;9;9;7;9;10;9;Sí;NS/NC;NS/NC;9;;9;Internet/web (Indicar páginas);5;9;25-44;;Familia;9;9;NS/NC;8;PIT de Callao;Autobús;9;7
17/06/2023;Hombre;España;Zaragoza;En familia;2 noches;;8;;8;8;;Los ha encontrado en su recorrido;;8;8;8;8;8;8;8;8;8;Sí;8;8;8;;8;Guías turísticas publicadas sobre la ciudad;8;8;45-64;;Compras;8;8;8;8;PIT del Paseo del Prado;Tren;8;8
17/06/2023;Mujer;Irlanda;;En familia;3 noches;;1;XXX;10;10;;Tenía información previa de su ubicación;;10;10;10;10;9;10;9;10;10;Sí;NS/NC;NS/NC;NS/NC;;10;Internet/web (Indicar páginas);NS/NC;NS/NC;25-44;XXX;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;10;PIT de Estadio Santiago Bernabéu;Avión;9;10
17/06/2023;Hombre;Ecuador;;Sólo;1 noche;;NS/NC;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;NS/NC;;9;No ha buscado información;9;NS/NC;25-44;;Tránsito;10;NS/NC;NS/NC;10;PIT de Atocha;Avión;10;9
17/06/2023;Hombre;Argentina;Málaga;En pareja;De 4 a 7 noches;;2;Booking;NS/NC;NS/NC;;Los había visto anteriormente;lugar pelicula con Cameron Diaz Tom Cruz;9;10;10;9;10;7;9;10;10;Sí;9;10;9;;9;Internet/web (Indicar páginas);8;4;45-64;;Ver un espectáculo en particular (Indicar cuál);10;10;8;10;PIT de Atocha;Avión;10;10
17/06/2023;Mujer;España;Madrid;Residente;Residente;;2;esmadrid.com;NS/NC;NS/NC;;Los había visto anteriormente;;9;10;9;9;9;6;9;8;9;Sí;7;9;8;;8;Internet/web (Indicar páginas);8;2;45-64;;Ocio, recreo y vacaciones;10;5;9;10;PIT de Atocha;Residente;10;8
17/06/2023;Hombre;España;Madrid;En pareja;Residente;;10;;NS/NC;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;NS/NC;No ha buscado información;10;10;+65;;Residente;10;10;10;10;PIT de Atocha;Residente;10;10
17/06/2023;Mujer;España;Sevilla;En pareja;3 noches;;10;;7;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;4;10;10;10;Sí;9;7;2;;8;No ha buscado información;8;7;45-64;;Ocio, recreo y vacaciones;10;7;8;10;PIT Palacio Real;Tren;10;8
17/06/2023;Mujer;España;;Sólo;Residente;;10;google;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;9;10;10;9;9;Sí;NS/NC;NS/NC;9;;NS/NC;Internet/web (Indicar páginas);7;8;+65;;Ocio, recreo y vacaciones;10;10;NS/NC;9;PIT de Atocha;Residente;10;7
17/06/2023;Mujer;España;Madrid;Sólo;Residente;;10;;10;10;Echa en falta más información en papel.;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;+65;;Residente;10;10;10;10;PIT de Callao;Residente;10;10
17/06/2023;Mujer;España;Orense;En pareja;2 noches;;7;;7;7;;Los ha encontrado en su recorrido;;7;7;7;7;7;7;7;7;7;Sí;NS/NC;NS/NC;7;;7;No ha buscado información;7;7;45-64;;Ocio, recreo y vacaciones;7;7;NS/NC;7;PIT de Atocha;Autobús;7;7
17/06/2023;Mujer;España;Sevilla;En pareja;3 noches;;6;;7;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;5;7;9;9;7;Sí;NS/NC;NS/NC;NS/NC;;9;No ha buscado información;6;9;25-44;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;7;PIT del Aeropuerto T-4;Avión;10;9
17/06/2023;Mujer;España;Barcelona;En pareja;2 noches;;10;madrid.es;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;9;9;10;Sí;NS/NC;NS/NC;9;;9;No ha buscado información;8;9;25-44;;Ocio, recreo y vacaciones;10;9;NS/NC;9;PIT Palacio Real;Tren;10;9
17/06/2023;Mujer;España;Madrid;Residente;Residente;;10;;NS/NC;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;15-24;;Residente;10;10;10;10;Centro de Turismo de la Plaza Mayor;Residente;10;10
17/06/2023;Mujer;España;Madrid;En pareja;2 noches;;9;;9;9;;Los ha encontrado en su recorrido;;10;10;10;9;9;NS/NC;9;10;9;Sí;NS/NC;NS/NC;10;;8;No ha buscado información;NS/NC;10;25-44;;Ocio, recreo y vacaciones;10;8;NS/NC;NS/NC;PIT Palacio Real;Residente;9;9
17/06/2023;Mujer;España;Guipúzcoa;Con amigos;3 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;NS/NC;10;25-44;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT Cuesta de Moyano;Tren;10;10
17/06/2023;Hombre;España;Burgos;Con amigos;3 noches;;10;youtube;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;10;10;10;Sí;NS/NC;NS/NC;10;;10;Internet/web (Indicar páginas);9;10;15-24;;Ocio, recreo y vacaciones;10;10;NS/NC;9;PIT Palacio Real;Autobús;10;10
17/06/2023;Hombre;Portugal;;En pareja;3 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;9;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT de Atocha;Avión;10;10
17/06/2023;Hombre;España;Barcelona;En pareja;3 noches;;6;;6;NS/NC;;Los ha encontrado en su recorrido;;10;9;9;9;6;6;8;8;6;Sí;NS/NC;NS/NC;NS/NC;;NS/NC;No ha buscado información;5;NS/NC;45-64;;Ocio, recreo y vacaciones;9;NS/NC;NS/NC;6;PIT del Aeropuerto T-4;Avión;9;6
17/06/2023;Mujer;España;Barcelona;Con amigos;3 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;9;10;10;10;10;8;8;8;10;Sí;NS/NC;NS/NC;NS/NC;;9;No ha buscado información;8;6;45-64;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;10;PIT de Atocha;Tren;10;6
17/06/2023;Hombre;España;Madrid;Residente;Residente;;10;;NS/NC;NS/NC;;Los había visto anteriormente;;10;10;10;9;10;NS/NC;9;10;9;Sí;NS/NC;NS/NC;9;;9;No ha buscado información;9;10;45-64;;Residente;10;9;NS/NC;9;PIT de Atocha;Residente;10;9
17/06/2023;Hombre;España;Zaragoza;En pareja;3 noches;;10;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;9;NS/NC;8;10;10;10;10;9;10;Sí;8;10;NS/NC;;10;Teléfono;7;NS/NC;15-24;;Ocio, recreo y vacaciones;9;NS/NC;10;10;Centro de Turismo de la Plaza Mayor;Tren;9;10
17/06/2023;Mujer;Alemania;;En familia;3 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;NS/NC;NS/NC;NS/NC;10;10;Sí;NS/NC;NS/NC;10;;10;Guías turísticas publicadas sobre la ciudad;NS/NC;10;25-44;;Ocio, recreo y vacaciones;10;10;NS/NC;NS/NC;PIT Cuesta de Moyano;Avión;10;NS/NC
17/06/2023;Mujer;España;Sevilla;En pareja;3 noches;;10;google;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;NS/NC;9;9;NS/NC;Sí;NS/NC;NS/NC;10;;10;Internet/web (Indicar páginas);9;10;15-24;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT de Atocha;Coche particular;10;10
17/06/2023;Hombre;México;;Con amigos;De 4 a 7 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;Guías turísticas publicadas sobre la ciudad;NS/NC;10;25-44;;Cultura;10;10;NS/NC;10;PIT Cuesta de Moyano;Avión;10;NS/NC
17/06/2023;Hombre;Italia;;En familia;De 4 a 7 noches;;3;;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;8;7;7;9;8;Sí;7;8;9;;9;No ha buscado información;7;6;15-24;;Ocio, recreo y vacaciones;9;9;8;8;PIT Palacio Real;Avión;9;7
17/06/2023;Mujer;Suiza;;En pareja;3 noches;;9;instagram;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;9;9;9;9;9;Sí;9;9;9;;9;Internet/web (Indicar páginas);9;9;25-44;;Ocio, recreo y vacaciones;9;9;9;9;PIT de Callao;Avión;9;9
17/06/2023;Hombre;España;Madrid;Residente;Residente;;3;;NS/NC;NS/NC;;Los había visto anteriormente;;10;10;10;10;9;8;8;9;8;Sí;8;7;9;;9;No ha buscado información;6;9;25-44;;Residente;10;8;8;7;PIT Cuesta de Moyano;Residente;9;7
17/06/2023;Mujer;Panamá;;En familia;De 4 a 7 noches;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;45-64;;Ocio, recreo y vacaciones;10;10;10;10;PIT de Atocha;Coche particular;10;10
17/06/2023;Hombre;España;Barcelona;En pareja;3 noches;;8;;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;8;7;10;9;9;Sí;9;9;8;;9;No ha buscado información;7;8;45-64;;Ocio, recreo y vacaciones;9;8;8;9;PIT Palacio Real;Tren;9;8
17/06/2023;Mujer;México;;En pareja;2 noches;;10;amigos;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;9;Otros (Indicar);9;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT de CentroCentro;Avión;10;10
17/06/2023;Mujer;España;Toledo;En pareja;De 4 a 7 noches;;8;;9;9;;Los había visto anteriormente;;9;9;9;9;8;9;10;9;9;Sí;9;9;9;;9;No ha buscado información;7;9;45-64;;Ocio, recreo y vacaciones;9;8;8;9;PIT Palacio Real;Coche particular;9;9
17/06/2023;Hombre;España;Madrid;Sólo;Residente;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;9;10;10;10;Sí;10;10;10;;10;No ha buscado información;8;10;15-24;;Residente;10;10;10;10;PIT Palacio Real;Residente;10;10
17/06/2023;Mujer;España;Cádiz;En familia;De 4 a 7 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;9;10;10;Sí;9;10;10;;10;No ha buscado información;10;10;25-44;;Ocio, recreo y vacaciones;10;10;9;10;PIT de Estadio Santiago Bernabéu;Coche particular;10;9
17/06/2023;Mujer;España;Madrid;Sólo;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;10;10;45-64;;Ocio, recreo y vacaciones;10;10;10;10;PIT de Estadio Santiago Bernabéu;Residente;10;10
17/06/2023;Hombre;España;Zaragoza;En familia;3 noches;;9;instagram;10;9;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;9;10;;10;Internet/web (Indicar páginas);2;10;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT de Estadio Santiago Bernabéu;Coche particular;10;9
17/06/2023;Hombre;Argentina;;En pareja;Excursionista;;5;;8;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;7;7;8;8;7;No;NS/NC;NS/NC;NS/NC;;8;No ha buscado información;5;8;25-44;;Tránsito;10;NS/NC;NS/NC;6;PIT del Aeropuerto T-4;Avión;10;6
17/06/2023;Hombre;España;Madrid;Residente;Residente;;NS/NC;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;NS/NC;;NS/NC;No ha buscado información;8;NS/NC;25-44;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;10;PIT del Aeropuerto T-2;Avión;NS/NC;9
17/06/2023;Mujer;España;Madrid;Residente;Residente;;NS/NC;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;NS/NC;NS/NC;Sí;NS/NC;NS/NC;NS/NC;;NS/NC;No ha buscado información;8;NS/NC;45-64;;Ocio, recreo y vacaciones;10;NS/NC;NS/NC;10;PIT del Aeropuerto T-2;Avión;NS/NC;8
17/06/2023;Mujer;España;Madrid;En pareja;Residente;;8;;9;9;;Los había visto anteriormente;;9;9;9;9;8;8;9;9;8;Sí;8;9;8;;9;No ha buscado información;8;8;+65;;Ocio, recreo y vacaciones;9;8;8;9;PIT Palacio Real;Residente;9;8
17/06/2023;Hombre;España;Madrid;Residente;Residente;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;10;9;10;Sí;10;10;10;;10;No ha buscado información;9;10;25-44;;Residente;10;10;10;10;PIT de CentroCentro;Residente;10;9
17/06/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;No ha buscado información;10;10;45-64;;Residente;10;10;10;10;PIT del Paseo del Prado;Residente;10;10
17/06/2023;Hombre;España;Málaga;En pareja;3 noches;;NS/NC;;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;NS/NC;9;10;10;NS/NC;Sí;NS/NC;NS/NC;7;;10;Guías turísticas publicadas sobre la ciudad;8;10;45-64;;Cultura;10;10;NS/NC;10;PIT del Aeropuerto T-2;Avión;NS/NC;NS/NC
17/06/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Correo postal o electrónico;10;NS/NC;+65;;Residente;10;NS/NC;10;10;PIT de CentroCentro;Residente;10;10
17/06/2023;Mujer;España;Soria;En pareja;2 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;10;10;;10;No ha buscado información;7;10;25-44;;Gastronomía;10;10;NS/NC;10;PIT de Callao;Tren;10;6
17/06/2023;Mujer;España;Madrid;En familia;Residente;;10;;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;8;10;10;;10;No ha buscado información;10;10;45-64;;Residente;10;10;10;10;PIT de CentroCentro;Residente;10;10
17/06/2023;Hombre;España;Málaga;En pareja;De 4 a 7 noches;;10;esmadrid.com;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Internet/web (Indicar páginas);10;10;45-64;;Ocio, recreo y vacaciones;10;10;10;10;PIT de Callao;Tren;10;10
17/06/2023;Mujer;España;Santa Cruz de Tenerife;En familia;De 4 a 7 noches;;9;;9;9;;Los ha encontrado en su recorrido;;9;9;9;9;9;9;9;9;9;Sí;9;9;9;;9;No ha buscado información;9;9;45-64;;Ocio, recreo y vacaciones;9;9;9;9;PIT de Callao;Avión;9;9
17/06/2023;Mujer;España;Madrid;Sólo;Residente;;10;esmadrid.com;10;10;Es profesional del Turismo;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Internet/web (Indicar páginas);10;10;45-64;;Residente;10;10;10;10;PIT del Paseo del Prado;Residente;10;10
17/06/2023;Mujer;España;Alicante;Sólo;De 3 meses a 1 año;;NS/NC;google;NS/NC;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;NS/NC;10;10;NS/NC;Sí;NS/NC;NS/NC;NS/NC;;10;Internet/web (Indicar páginas);9;10;15-24;;Cultura;10;10;NS/NC;NS/NC;PIT de Atocha;Tren;10;10
17/06/2023;Hombre;Brasil;;Sólo;De 4 a 7 noches;;10;;9;NS/NC;;Los ha encontrado en su recorrido;;9;10;8;9;8;10;9;9;9;No;NS/NC;NS/NC;9;;10;Guías turísticas publicadas sobre la ciudad;9;8;+65;;Ocio, recreo y vacaciones;9;9;NS/NC;8;PIT de Atocha;Avión;9;8
17/06/2023;Hombre;España;Zaragoza;Con amigos;2 noches;;10;facebook, instagram;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;9;Guías turísticas publicadas sobre la ciudad;10;10;15-24;;Ocio, recreo y vacaciones;10;10;10;10;PIT de CentroCentro;Tren;10;10
17/06/2023;Mujer;España;Burgos;En familia;2 noches;;10;amigos;10;NS/NC;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;10;10;10;;10;Otros (Indicar);10;10;45-64;;Ocio, recreo y vacaciones;10;10;10;10;PIT de CentroCentro;Tren;10;9
17/06/2023;Mujer;Italia;;En pareja;2 noches;;10;;10;10;más folletos en italiano;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;9;10;Sí;10;10;10;;10;Guías turísticas publicadas sobre la ciudad;10;7;25-44;;Ocio, recreo y vacaciones;10;10;10;10;PIT de CentroCentro;Avión;10;10
17/06/2023;Mujer;España;Gerona;Con amigos;2 noches;;9;;8;8;;Los ha encontrado en su recorrido;;9;8;8;8;9;8;10;9;9;Sí;8;8;8;;9;No ha buscado información;8;7;25-44;;Ocio, recreo y vacaciones;8;8;8;9;Centro de Turismo de la Plaza Mayor;Avión;9;8
17/06/2023;Hombre;España;Madrid;Residente;Residente;;9;;8;NS/NC;;Los ha encontrado en su recorrido;;8;8;9;9;8;9;9;9;9;Sí;9;9;8;;9;No ha buscado información;8;9;45-64;;Residente;8;8;9;9;Centro de Turismo de la Plaza Mayor;Residente;9;8
17/06/2023;Mujer;España;Valencia;En pareja;2 noches;;8;;NS/NC;8;;Los ha encontrado en su recorrido;;9;9;9;3;8;8;9;10;8;Sí;9;8;8;;9;No ha buscado información;8;8;25-44;;Ocio, recreo y vacaciones;8;9;8;6;PIT Palacio Real;Autobús;8;7
17/06/2023;Hombre;España;Valencia;En familia;2 noches;;10;;NS/NC;NS/NC;;Los había visto anteriormente;;10;NS/NC;10;10;10;9;10;NS/NC;10;Sí;8;9;NS/NC;;10;No ha buscado información;7;NS/NC;15-24;;Ocio, recreo y vacaciones;;NS/NC;8;9;Centro de Turismo de la Plaza Mayor;Tren;10;8
17/06/2023;Mujer;España;Madrid;Residente;Residente;;5;;3;7;;Los había visto anteriormente;;8;8;9;9;6;8;7;7;8;Sí;8;8;6;;7;Guías turísticas publicadas sobre la ciudad;6;7;25-44;;Familia;9;6;9;8;Centro de Turismo de la Plaza Mayor;Autobús;8;8
17/06/2023;Mujer;España;Pontevedra;Con amigos;3 noches;;5;esmadrid;4;8;;Tenía información previa de su ubicación;;8;8;8;9;4;7;7;8;7;Sí;8;7;7;;7;Internet/web (Indicar páginas);7;9;25-44;google;Cultura;9;8;7;8;Centro de Turismo de la Plaza Mayor;Tren;9;8
18/06/2023;Mujer;España;Madrid;Residente;Residente;;10;;10;10;;Tenía información previa de su ubicación;;9;9;10;10;10;10;10;10;10;Sí;NS/NC;10;10;;10;No ha buscado información;7;10;45-64;trabaja en la terminal;Negocios;9;10;NS/NC;10;PIT del Aeropuerto T-4;Residente;10;7
18/06/2023;Hombre;España;Madrid;Residente;Residente;;10;;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;No ha buscado información;7;10;45-64;;Residente;10;10;NS/NC;10;PIT del Aeropuerto T-4;Residente;10;NS/NC
18/06/2023;Mujer;España;Madrid;Residente;Residente;;7;Instagram;10;NS/NC;;Los había visto anteriormente;;10;NS/NC;10;10;6;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;Otros (Indicar);8;NS/NC;25-44;;Residente;10;NS/NC;NS/NC;10;PIT del Aeropuerto T-4;Residente;NS/NC;NS/NC
18/06/2023;Hombre;España;Barcelona;En pareja;3 noches;;10;RRSS;10;10;;Los había visto anteriormente;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;Otros (Indicar);8;10;25-44;;Ocio, recreo y vacaciones;10;10;NS/NC;10;PIT de Atocha;Avión;10;NS/NC
18/06/2023;Mujer;Colombia;;En pareja;De 1 a 2 semanas;;10;amigos;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;10;;10;Otros (Indicar);7;10;25-44;;Cultura;10;10;NS/NC;10;PIT del Aeropuerto T-4;Avión;10;8
18/06/2023;Mujer;España;Madrid;En pareja;Residente;;9;;NS/NC;NS/NC;;Los había visto anteriormente;;10;10;10;10;9;9;9;10;10;Sí;8;9;10;;9;No ha buscado información;8;10;45-64;;Residente;10;9;9;10;PIT de Callao;Residente;9;9
18/06/2023;Mujer;España;Valencia;En pareja;1 noche;;10;booking;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;10;10;Sí;NS/NC;NS/NC;NS/NC;;10;Internet/web (Indicar páginas);8;NS/NC;45-64;;Tránsito;10;NS/NC;NS/NC;10;PIT del Aeropuerto T-2;Avión;10;10
18/06/2023;Hombre;España;Barcelona;En pareja;3 noches;;9;;9;10;;Los ha encontrado en su recorrido;;10;10;10;9;9;9;9;9;8;Sí;9;9;9;;9;No ha buscado información;7;9;25-44;;Ocio, recreo y vacaciones;10;9;9;9;PIT Palacio Real;Avión;10;9
18/06/2023;Mujer;España;Madrid;Sólo;Residente;;10;;10;NS/NC;Le gustaría más folletos en papel como el programa de Veranos de la Villa. La gente mayor no se maneja con internet.;Los había visto anteriormente;;10;10;10;10;10;10;10;8;10;Sí;7;9;7;;10;No ha buscado información;3;10;+65;;Residente;10;7;8;10;PIT Cuesta de Moyano;Residente;10;7
18/06/2023;Mujer;España;Barcelona;En pareja;2 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;10;9;10;10;Sí;9;9;9;;9;No ha buscado información;7;10;25-44;;Ocio, recreo y vacaciones;10;9;9;10;PIT del Paseo del Prado;Tren;10;9
18/06/2023;Mujer;España;Madrid;En familia;Residente;;9;;NS/NC;NS/NC;;Los había visto anteriormente;;9;10;9;9;9;9;9;9;9;Sí;8;9;9;;9;No ha buscado información;7;9;45-64;;Residente;10;9;9;9;PIT de Callao;Residente;9;9
18/06/2023;Hombre;España;Santa Cruz de Tenerife;En familia;De 4 a 7 noches;;10;;10;10;;Los ha encontrado en su recorrido;;10;10;10;10;10;9;10;9;10;Sí;10;9;8;;8;No ha buscado información;7;10;45-64;;Ocio, recreo y vacaciones;10;8;9;9;PIT del Paseo del Prado;Avión;10;8
18/06/2023;Hombre;España;La Coruña;Sólo;2 noches;;7;;10;NS/NC;;Los ha encontrado en su recorrido;;10;10;10;10;7;10;10;10;10;Sí;NS/NC;NS/NC;NS/NC;;NS/NC;No ha buscado información;7;8;25-44;;Salud;10;NS/NC;NS/NC;10;PIT del Aeropuerto T-2;Avión;NS/NC;10
18/06/2023;Mujer;España;Guipúzcoa;En pareja;2 noches;;10;;9;NS/NC;;Los ha encontrado en su recorrido;;9;9;10;10;9;9;9;10;10;Sí;9;9;10;;10;No ha buscado información;9;10;25-44;;Ocio, recreo y vacaciones;10;10;9;9;PIT del Paseo del Prado;Autobús;10;9
18/06/2023;Hombre;España;Asturias;En pareja;3 noches;;9;;9;9;;Los ha encontrado en su recorrido;;10;10;10;9;9;9;8;9;9;Sí;8;9;9;;9;No ha buscado información;7;9;45-64;;Ocio, recreo y vacaciones;10;9;8;9;PIT Palacio Real;Coche particular;10;9
18/06/2023;Mujer;España;Madrid;Residente;Residente;;9;;9;8;;Los había visto anteriormente;;9;9;9;9;8;9;10;9;9;Sí;9;9;8;;8;No ha buscado información;8;8;25-44;;Residente;8;9;10;9;Centro de Turismo de la Plaza Mayor;Residente;8;8
18/06/2023;Mujer;España;Santa Cruz de Tenerife;En familia;De 4 a 7 noches;;10;instagram, booking, blogs;10;NS/NC;Usuaria se queja de que en el PIT pone que somos Comunidad y Ayuntamiento y no tenemos info de Comunidad.;Los ha encontrado en su recorrido;;10;10;10;10;10;10;10;8;10;Sí;NS/NC;NS/NC;7;;10;Internet/web (Indicar páginas);7;6;45-64;;Cultura;10;8;NS/NC;10;PIT del Aeropuerto T-2;Avión;NS/NC;3
